method,norm_path,ambiguous,raw,file
?,/search/top-searched-brand-30-days,False,`${api_url}/search/top-searched-brand-30-days`,src/service/home.js
?,/search/top-searched-channel-30-days,False,`${api_url}/search/top-searched-channel-30-days`,src/service/home.js
?,/instagram/waitlist,False,`${api_url}/instagram/waitlist`,src/service/home.js
GET,/aichat/kakao-video-topics,False,${api_url}/aichat/kakao-video-topics,src/service/comment_test.js
?,/aichat/kakao-video-topics,False,`${api_url}/aichat/kakao-video-topics`,src/service/comment_test.js
POST,/user/action-tracker,False,${api_url}/user/action-tracker,src/service/tracking.js
POST,/user/page-usage-duration,False,${api_url}/user/page-usage-duration,src/service/tracking.js
?,/user/action-tracker,False,`${api_url}/user/action-tracker`,src/service/tracking.js
?,/user/page-usage-duration,False,`${api_url}/user/page-usage-duration`,src/service/tracking.js
POST,/search/channels/simple,False,${api_url}/search/channels/simple,src/service/admin-api.js
POST,/admin/sponsored-video-search,False,${api_url}/admin/sponsored-video-search,src/service/admin-api.js
PUT,/admin/sponsored-video-brands,False,${api_url}/admin/sponsored-video-brands,src/service/admin-api.js
PUT,/admin/brand-logo-update,False,${api_url}/admin/brand-logo-update,src/service/admin-api.js
POST,/admin/instagram-brand,False,${api_url}/admin/instagram-brand,src/service/admin-api.js
PUT,/admin/instagram-brand,False,${api_url}/admin/instagram-brand,src/service/admin-api.js
POST,/admin/brand-search,False,${api_url}/admin/brand-search,src/service/admin-api.js
POST,/admin/extract-channel,False,${api_url}/admin/extract-channel,src/service/admin-api.js
GET,/admin/brand-display-ad-url,False,${api_url}/admin/brand-display-ad-url,src/service/admin-api.js
PUT,/admin/brand-display-ad-url,False,${api_url}/admin/brand-display-ad-url,src/service/admin-api.js
PUT,/admin/skip-brand-display-ad-url,False,${api_url}/admin/skip-brand-display-ad-url,src/service/admin-api.js
POST,/admin/create-or-update-brand,False,${api_url}/admin/create-or-update-brand,src/service/admin-api.js
PUT,/admin/update-brand,False,${api_url}/admin/update-brand,src/service/admin-api.js
POST,/instagram-admin/extracted-brands-not-in-db,False,${api_url}/instagram-admin/extracted-brands-not-in-db,src/service/admin-api.js
POST,/instagram-admin/exclusion-keyword,False,${api_url}/instagram-admin/exclusion-keyword,src/service/admin-api.js
DELETE,/instagram-admin/exclusion-keyword/:PARAM,False,${api_url}/instagram-admin/exclusion-keyword/${keyword_id},src/service/admin-api.js
GET,/instagram-admin/exclusion-keywords,False,${api_url}/instagram-admin/exclusion-keywords,src/service/admin-api.js
POST,/instagram-admin/brand-posts,False,${api_url}/instagram-admin/brand-posts,src/service/admin-api.js
POST,/instagram-admin/add-brand-to-posts,False,${api_url}/instagram-admin/add-brand-to-posts,src/service/admin-api.js
POST,/instagram-admin/add-brand-to-posts-by-ids,False,${api_url}/instagram-admin/add-brand-to-posts-by-ids,src/service/admin-api.js
GET,/admin/partner-list,False,${api_url}/admin/partner-list,src/service/admin-api.js
GET,/admin/datalab-list/:PARAM,False,${api_url}/admin/datalab-list/${brand},src/service/admin-api.js
GET,/admin/datalab-message/:PARAM,False,${api_url}/admin/datalab-message/${id},src/service/admin-api.js
POST,/admin/datalab-message,False,${api_url}/admin/datalab-message,src/service/admin-api.js
PUT,/admin/datalab-change-status,False,${api_url}/admin/datalab-change-status,src/service/admin-api.js
DELETE,/admin/datalab-message,False,${api_url}/admin/datalab-message,src/service/admin-api.js
GET,/admin/datalab-memo,False,${api_url}/admin/datalab-memo,src/service/admin-api.js
PUT,/admin/datalab-memo,False,${api_url}/admin/datalab-memo,src/service/admin-api.js
POST,/aichat/test-langchain-anthropic-chat-v2,False,${api_url}/aichat/test-langchain-anthropic-chat-v2,src/service/admin-api.js
POST,/aichat/videos-to-excel,False,${api_url}/aichat/videos-to-excel,src/service/admin-api.js
GET,/:PARAM/last-10-average-stat/:PARAM,True,${api_url}/${type}/last-10-average-stat/${id},src/service/admin-api.js
POST,/instagram/insightiq-search,False,${api_url}/instagram/insightiq-search,src/service/admin-api.js
POST,/admin/create-partner,False,${api_url}/admin/create-partner,src/service/admin-api.js
POST,/admin/move-user-to-partner-team,False,${api_url}/admin/move-user-to-partner-team,src/service/admin-api.js
GET,/admin/partner-team-list/:PARAM,False,${api_url}/admin/partner-team-list/${partner_id},src/service/admin-api.js
POST,/admin/trend-ai,False,${api_url}/admin/trend-ai,src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers,src/service/admin-api.js
GET,/api/admin/notion/crm/tasks,False,/api/admin/notion/crm/tasks,src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers?id=${customerId},src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers,src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers?id=${customerId},src/service/admin-api.js
GET,/api/admin/notion/crm/services,False,/api/admin/notion/crm/services,src/service/admin-api.js
GET,/api/admin/notion/crm/services,False,/api/admin/notion/crm/services,src/service/admin-api.js
GET,/api/admin/notion/crm/tasks,False,/api/admin/notion/crm/tasks?id=${ID},src/service/admin-api.js
GET,/api/admin/notion/crm/tasks,False,/api/admin/notion/crm/tasks?id=${taskId},src/service/admin-api.js
GET,/api/admin/notion/crm/tasks,False,/api/admin/notion/crm/tasks,src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers?search=${name},src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers?id=${customerId}&type=update_contact,src/service/admin-api.js
GET,/api/admin/notion/crm/customers,False,/api/admin/notion/crm/customers?id=${customerId}&type=update_customer,src/service/admin-api.js
GET,/api/admin/notion/crm/history,False,/api/admin/notion/crm/history?id=${customerId}&target=${historyChildDbId},src/service/admin-api.js
GET,/api/admin/notion/crm/history,False,/api/admin/notion/crm/history?id=${customerId},src/service/admin-api.js
GET,/api/admin/notion/crm/history,False,/api/admin/notion/crm/history?id=${historyId},src/service/admin-api.js
GET,/api/admin/notion/crm/templates,False,/api/admin/notion/crm/templates,src/service/admin-api.js
GET,/api/admin/notion/crm/templates,False,/api/admin/notion/crm/templates,src/service/admin-api.js
GET,/api/admin/notion/crm/templates,False,/api/admin/notion/crm/templates?id=${templateId},src/service/admin-api.js
PUT,/instagram-admin/update-extracted-user-check,False,${api_url}/instagram-admin/update-extracted-user-check,src/service/admin-api.js
GET,/instagram-admin/check-user-count,False,${api_url}/instagram-admin/check-user-count,src/service/admin-api.js
GET,/instagram-admin/check-user/:PARAM,False,${api_url}/instagram-admin/check-user/${user_id},src/service/admin-api.js
POST,/instagram-admin/add-user-to-crawl-queue,False,${api_url}/instagram-admin/add-user-to-crawl-queue,src/service/admin-api.js
POST,/instagram-admin/remove-user-from-crawl-queue,False,${api_url}/instagram-admin/remove-user-from-crawl-queue,src/service/admin-api.js
POST,/admin/github/repository-update,False,${api_url}/admin/github/repository-update,src/service/admin-api.js
POST,/admin/github/member-update,False,${api_url}/admin/github/member-update,src/service/admin-api.js
POST,/admin/github/summary-update,False,${api_url}/admin/github/summary-update,src/service/admin-api.js
POST,/admin/github/member-stats-update,False,${api_url}/admin/github/member-stats-update,src/service/admin-api.js
GET,/admin/github/all-data,False,${api_url}/admin/github/all-data,src/service/admin-api.js
?,/search/channels/simple,False,`${api_url}/search/channels/simple`,src/service/admin-api.js
?,/admin/sponsored-video-search,False,`${api_url}/admin/sponsored-video-search`,src/service/admin-api.js
?,/admin/sponsored-video-brands,False,`${api_url}/admin/sponsored-video-brands`,src/service/admin-api.js
?,/admin/brand-logo-update,False,`${api_url}/admin/brand-logo-update`,src/service/admin-api.js
?,/admin/instagram-brand,False,`${api_url}/admin/instagram-brand`,src/service/admin-api.js
?,/admin/instagram-brand,False,`${api_url}/admin/instagram-brand`,src/service/admin-api.js
?,/admin/brand-search,False,`${api_url}/admin/brand-search`,src/service/admin-api.js
?,/admin/extract-channel,False,`${api_url}/admin/extract-channel`,src/service/admin-api.js
?,/admin/brand-display-ad-url,False,`${api_url}/admin/brand-display-ad-url`,src/service/admin-api.js
?,/admin/brand-display-ad-url,False,`${api_url}/admin/brand-display-ad-url`,src/service/admin-api.js
?,/admin/skip-brand-display-ad-url,False,`${api_url}/admin/skip-brand-display-ad-url`,src/service/admin-api.js
?,/admin/create-or-update-brand,False,`${api_url}/admin/create-or-update-brand`,src/service/admin-api.js
?,/admin/update-brand,False,`${api_url}/admin/update-brand`,src/service/admin-api.js
?,/instagram-admin/extracted-brands-not-in-db,False,`${api_url}/instagram-admin/extracted-brands-not-in-db`,src/service/admin-api.js
?,/instagram-admin/exclusion-keyword,False,`${api_url}/instagram-admin/exclusion-keyword`,src/service/admin-api.js
?,/instagram-admin/exclusion-keyword/:PARAM,False,`${api_url}/instagram-admin/exclusion-keyword/${keyword_id}`,src/service/admin-api.js
?,/instagram-admin/exclusion-keywords,False,`${api_url}/instagram-admin/exclusion-keywords`,src/service/admin-api.js
?,/instagram-admin/brand-posts,False,`${api_url}/instagram-admin/brand-posts`,src/service/admin-api.js
?,/instagram-admin/add-brand-to-posts,False,`${api_url}/instagram-admin/add-brand-to-posts`,src/service/admin-api.js
?,/instagram-admin/add-brand-to-posts-by-ids,False,`${api_url}/instagram-admin/add-brand-to-posts-by-ids`,src/service/admin-api.js
?,/admin/partner-list,False,`${api_url}/admin/partner-list`,src/service/admin-api.js
?,/admin/datalab-list/:PARAM,False,`${api_url}/admin/datalab-list/${brand}`,src/service/admin-api.js
?,/admin/datalab-message/:PARAM,False,`${api_url}/admin/datalab-message/${id}`,src/service/admin-api.js
?,/admin/datalab-message,False,`${api_url}/admin/datalab-message`,src/service/admin-api.js
?,/admin/datalab-change-status,False,`${api_url}/admin/datalab-change-status`,src/service/admin-api.js
?,/admin/datalab-message,False,`${api_url}/admin/datalab-message`,src/service/admin-api.js
?,/admin/datalab-memo,False,`${api_url}/admin/datalab-memo`,src/service/admin-api.js
?,/admin/datalab-memo,False,`${api_url}/admin/datalab-memo`,src/service/admin-api.js
?,/aichat/test-langchain,False,`${api_url}/aichat/test-langchain`,src/service/admin-api.js
?,/aichat/test-langchain-anthropic,False,`${api_url}/aichat/test-langchain-anthropic`,src/service/admin-api.js
?,/aichat/test-langchain-anthropic-chat-v2,False,`${api_url}/aichat/test-langchain-anthropic-chat-v2`,src/service/admin-api.js
?,/aichat/videos-to-excel,False,`${api_url}/aichat/videos-to-excel`,src/service/admin-api.js
?,/:PARAM/last-10-average-stat/:PARAM,True,`${api_url}/${type}/last-10-average-stat/${id}`,src/service/admin-api.js
?,/instagram/insightiq-search,False,`${api_url}/instagram/insightiq-search`,src/service/admin-api.js
?,/admin/create-partner,False,`${api_url}/admin/create-partner`,src/service/admin-api.js
?,/admin/move-user-to-partner-team,False,`${api_url}/admin/move-user-to-partner-team`,src/service/admin-api.js
?,/admin/partner-team-list/:PARAM,False,`${api_url}/admin/partner-team-list/${partner_id}`,src/service/admin-api.js
?,/admin/trend-ai,False,`${api_url}/admin/trend-ai`,src/service/admin-api.js
?,"/instagram-admin/extracted-user-list${
      queryString ",False,"`${api_url}/instagram-admin/extracted-user-list${
      queryString ? `",src/service/admin-api.js
?,/instagram-admin/update-extracted-user-check,False,`${api_url}/instagram-admin/update-extracted-user-check`,src/service/admin-api.js
?,/instagram-admin/check-user-count,False,`${api_url}/instagram-admin/check-user-count`,src/service/admin-api.js
?,/instagram-admin/check-user/:PARAM,False,`${api_url}/instagram-admin/check-user/${user_id}`,src/service/admin-api.js
?,/instagram-admin/add-user-to-crawl-queue,False,`${api_url}/instagram-admin/add-user-to-crawl-queue`,src/service/admin-api.js
?,/instagram-admin/remove-user-from-crawl-queue,False,`${api_url}/instagram-admin/remove-user-from-crawl-queue`,src/service/admin-api.js
?,/admin/github/repository-update,False,`${api_url}/admin/github/repository-update`,src/service/admin-api.js
?,/admin/github/member-update,False,`${api_url}/admin/github/member-update`,src/service/admin-api.js
?,/admin/github/summary-update,False,`${api_url}/admin/github/summary-update`,src/service/admin-api.js
?,/admin/github/member-stats-update,False,`${api_url}/admin/github/member-stats-update`,src/service/admin-api.js
?,/admin/github/all-data,False,`${api_url}/admin/github/all-data`,src/service/admin-api.js
GET,/api/notion-api,False,/api/notion-api,src/service/release-note.js
GET,/api/notion-api,False,/api/notion-api?blockId=${blockId},src/service/release-note.js
POST,/express/application-create,False,${api_url}/express/application-create,src/service/express.js
GET,/express/brand-user-check,False,${api_url}/express/brand-user-check,src/service/express.js
GET,/express/brand-user-info,False,${api_url}/express/brand-user-info,src/service/express.js
POST,/express/brand-user-save,False,${api_url}/express/brand-user-save,src/service/express.js
POST,/express/ad-slot-board,False,${api_url}/express/ad-slot-board,src/service/express.js
GET,/express/last-3-brand-videos/:PARAM,False,${api_url}/express/last-3-brand-videos/${channel_id},src/service/express.js
GET,/express/channel-recent-brands/:PARAM,False,${api_url}/express/channel-recent-brands/${channel_id},src/service/express.js
GET,/express/channel-top-industries/:PARAM,False,${api_url}/express/channel-top-industries/${channel_id},src/service/express.js
GET,/express/channel-topic-stats,False,${api_url}/express/channel-topic-stats,src/service/express.js
GET,/express/express-ticket-left,False,${api_url}/express/express-ticket-left,src/service/express.js
POST,/express/decrease-express-ticket,False,${api_url}/express/decrease-express-ticket,src/service/express.js
POST,/express/add-user-channel,False,${api_url}/express/add-user-channel,src/service/express.js
POST,/express/ad-slot-create,False,${api_url}/express/ad-slot-create,src/service/express.js
POST,/express/brand-my-campaign-list,False,${api_url}/express/brand-my-campaign-list,src/service/express.js
POST,/express/brand-campaign-create,False,${api_url}/express/brand-campaign-create,src/service/express.js
POST,/express/brand-campaign-update,False,${api_url}/express/brand-campaign-update,src/service/express.js
POST,/express/brand-campaign-detail,False,${api_url}/express/brand-campaign-detail,src/service/express.js
POST,/express/brand-campaign-delete,False,${api_url}/express/brand-campaign-delete,src/service/express.js
GET,/express/email-templates,False,${api_url}/express/email-templates,src/service/express.js
POST,/express/email-template-create,False,${api_url}/express/email-template-create,src/service/express.js
POST,/express/email-template-update,False,${api_url}/express/email-template-update,src/service/express.js
POST,/express/email-template-delete,False,${api_url}/express/email-template-delete,src/service/express.js
POST,/express/send-email,False,${api_url}/express/send-email,src/service/express.js
POST,/express/email-to-admin-create,False,${api_url}/express/email-to-admin-create,src/service/express.js
POST,/express/brand-campaign-list,False,${api_url}/express/brand-campaign-list,src/service/express.js
POST,/express/brand-filter,False,${api_url}/express/brand-filter,src/service/express.js
POST,/express/brand-list,False,${api_url}/express/brand-list,src/service/express.js
POST,/express/brand-ppl-stats,False,${api_url}/express/brand-ppl-stats,src/service/express.js
GET,/express/studio-ticket-balance,False,${api_url}/express/studio-ticket-balance,src/service/express.js
GET,/express/campaign-topic-list,False,${api_url}/express/campaign-topic-list,src/service/express.js
GET,/express/brand-topic-list,False,${api_url}/express/brand-topic-list,src/service/express.js
POST,/express/brand-campaign-ugwanggi-pick-:PARAM,False,${api_url}/express/brand-campaign-ugwanggi-pick-${type},src/service/express.js
POST,/express/brand-ugwanggi-pick-:PARAM,False,${api_url}/express/brand-ugwanggi-pick-${type},src/service/express.js
POST,/express/studio-adslot-list,False,${api_url}/express/studio-adslot-list,src/service/express.js
GET,/express/ad-slot-detail/:PARAM,False,${api_url}/express/ad-slot-detail/${adslot_id},src/service/express.js
PUT,/express/ad-slot-update,False,${api_url}/express/ad-slot-update,src/service/express.js
POST,/express/studio-channel-add,False,${api_url}/express/studio-channel-add,src/service/express.js
POST,/express/studio-channel-management,False,${api_url}/express/studio-channel-management,src/service/express.js
DELETE,"/express/studio-channel-delete/:PARAM${
        studio_id ",False,"${api_url}/express/studio-channel-delete/${channel_id}${
        studio_id ? ",src/service/express.js
POST,/express/email-management,False,${api_url}/express/email-management,src/service/express.js
POST,/express/chat/rooms/list,False,${api_url}/express/chat/rooms/list,src/service/express.js
POST,/express/chat/messages/list,False,${api_url}/express/chat/messages/list,src/service/express.js
POST,/express/chat/upload-file,False,${api_url}/express/chat/upload-file,src/service/express.js
GET,/express/chat/download-file/:PARAM,False,${api_url}/express/chat/download-file/${file_token},src/service/express.js
POST,/express/chat/files/list,False,${api_url}/express/chat/files/list,src/service/express.js
POST,/express/request-chat-create,False,${api_url}/express/request-chat-create,src/service/express.js
POST,/express/request-chat-approval,False,${api_url}/express/request-chat-approval,src/service/express.js
POST,/express/request-list,False,${api_url}/express/request-list,src/service/express.js
POST,/express/request-mark-read,False,${api_url}/express/request-mark-read,src/service/express.js
POST,/express/request-campaign-view-approval,False,${api_url}/express/request-campaign-view-approval,src/service/express.js
GET,/express/connected-email-accounts,False,${api_url}/express/connected-email-accounts,src/service/express.js
GET,/express/google-oauth2-start,False,${api_url}/express/google-oauth2-start,src/service/express.js
GET,/express/outlook-oauth2-start,False,${api_url}/express/outlook-oauth2-start,src/service/express.js
POST,/express/disconnect-email-account,False,${api_url}/express/disconnect-email-account,src/service/express.js
POST,/express/user-express-status,False,${api_url}/express/user-express-status,src/service/express.js
POST,/express/update-user-express-status-to-brand,False,${api_url}/express/update-user-express-status-to-brand,src/service/express.js
POST,/express/revoke-user-express-status-from-brand,False,${api_url}/express/revoke-user-express-status-from-brand,src/service/express.js
GET,/express/studio-list,False,${api_url}/express/studio-list,src/service/express.js
POST,/express/studio-create,False,${api_url}/express/studio-create,src/service/express.js
PUT,/express/studio-update,False,${api_url}/express/studio-update,src/service/express.js
DELETE,/express/studio-delete/:PARAM,False,${api_url}/express/studio-delete/${studio_id},src/service/express.js
DELETE,/express/ad-slot-delete/:PARAM,False,${api_url}/express/ad-slot-delete/${adslot_id},src/service/express.js
POST,/express/brand-create,False,${api_url}/express/brand-create,src/service/express.js
POST,/express/brand-delete,False,${api_url}/express/brand-delete,src/service/express.js
POST,/express/brand-detail,False,${api_url}/express/brand-detail,src/service/express.js
POST,/express/brand-update,False,${api_url}/express/brand-update,src/service/express.js
POST,/express/email-to-admin-list,False,${api_url}/express/email-to-admin-list,src/service/express.js
POST,/express/email-to-admin-check-toggle,False,${api_url}/express/email-to-admin-check-toggle,src/service/express.js
POST,/express/application-list,False,${api_url}/express/application-list,src/service/express.js
POST,/express/ugwanggi-pick-create,False,${api_url}/express/ugwanggi-pick-create,src/service/express.js
POST,/express/ugwanggi-pick-delete,False,${api_url}/express/ugwanggi-pick-delete,src/service/express.js
POST,/express/application-contact-admin-check,False,${api_url}/express/application-contact-admin-check,src/service/express.js
POST,/express/application-meeting-admin-check,False,${api_url}/express/application-meeting-admin-check,src/service/express.js
?,/express/application-create,False,`${api_url}/express/application-create`,src/service/express.js
?,/express/brand-user-check,False,`${api_url}/express/brand-user-check`,src/service/express.js
?,/express/brand-user-info,False,`${api_url}/express/brand-user-info`,src/service/express.js
?,/express/brand-user-save,False,`${api_url}/express/brand-user-save`,src/service/express.js
?,/express/ad-slot-board,False,`${api_url}/express/ad-slot-board`,src/service/express.js
?,/express/last-3-brand-videos/:PARAM,False,`${api_url}/express/last-3-brand-videos/${channel_id}`,src/service/express.js
?,/express/channel-recent-brands/:PARAM,False,`${api_url}/express/channel-recent-brands/${channel_id}`,src/service/express.js
?,/express/channel-top-industries/:PARAM,False,`${api_url}/express/channel-top-industries/${channel_id}`,src/service/express.js
?,/express/channel-topic-stats,False,`${api_url}/express/channel-topic-stats`,src/service/express.js
?,/express/express-ticket-left,False,`${api_url}/express/express-ticket-left`,src/service/express.js
?,/express/decrease-express-ticket,False,`${api_url}/express/decrease-express-ticket`,src/service/express.js
?,/express/add-user-channel,False,`${api_url}/express/add-user-channel`,src/service/express.js
?,/express/ad-slot-create,False,`${api_url}/express/ad-slot-create`,src/service/express.js
?,/express/brand-my-campaign-list,False,`${api_url}/express/brand-my-campaign-list`,src/service/express.js
?,/express/brand-campaign-create,False,`${api_url}/express/brand-campaign-create`,src/service/express.js
?,/express/brand-campaign-update,False,`${api_url}/express/brand-campaign-update`,src/service/express.js
?,/express/brand-campaign-detail,False,`${api_url}/express/brand-campaign-detail`,src/service/express.js
?,/express/brand-campaign-delete,False,`${api_url}/express/brand-campaign-delete`,src/service/express.js
?,/express/email-templates,False,`${api_url}/express/email-templates`,src/service/express.js
?,/express/email-template-create,False,`${api_url}/express/email-template-create`,src/service/express.js
?,/express/email-template-update,False,`${api_url}/express/email-template-update`,src/service/express.js
?,/express/email-template-delete,False,`${api_url}/express/email-template-delete`,src/service/express.js
?,/express/send-email,False,`${api_url}/express/send-email`,src/service/express.js
?,/express/email-to-admin-create,False,`${api_url}/express/email-to-admin-create`,src/service/express.js
?,/express/brand-campaign-list,False,`${api_url}/express/brand-campaign-list`,src/service/express.js
?,/express/brand-filter,False,`${api_url}/express/brand-filter`,src/service/express.js
?,/express/brand-list,False,`${api_url}/express/brand-list`,src/service/express.js
?,/express/brand-ppl-stats,False,`${api_url}/express/brand-ppl-stats`,src/service/express.js
?,/express/studio-ticket-balance,False,`${api_url}/express/studio-ticket-balance`,src/service/express.js
?,/express/campaign-topic-list,False,`${api_url}/express/campaign-topic-list`,src/service/express.js
?,/express/brand-topic-list,False,`${api_url}/express/brand-topic-list`,src/service/express.js
?,/express/brand-campaign-ugwanggi-pick-:PARAM,False,`${api_url}/express/brand-campaign-ugwanggi-pick-${type}`,src/service/express.js
?,/express/brand-ugwanggi-pick-:PARAM,False,`${api_url}/express/brand-ugwanggi-pick-${type}`,src/service/express.js
?,/express/studio-adslot-list,False,`${api_url}/express/studio-adslot-list`,src/service/express.js
?,/express/ad-slot-detail/:PARAM,False,`${api_url}/express/ad-slot-detail/${adslot_id}`,src/service/express.js
?,/express/ad-slot-update,False,`${api_url}/express/ad-slot-update`,src/service/express.js
?,/express/studio-channel-add,False,`${api_url}/express/studio-channel-add`,src/service/express.js
?,/express/studio-channel-management,False,`${api_url}/express/studio-channel-management`,src/service/express.js
?,"/express/studio-channel-delete/:PARAM${
        studio_id ",False,"`${api_url}/express/studio-channel-delete/${channel_id}${
        studio_id ? `",src/service/express.js
?,/express/email-management,False,`${api_url}/express/email-management`,src/service/express.js
?,/express/chat/rooms/list,False,`${api_url}/express/chat/rooms/list`,src/service/express.js
?,/express/chat/messages/list,False,`${api_url}/express/chat/messages/list`,src/service/express.js
?,/express/chat/upload-file,False,`${api_url}/express/chat/upload-file`,src/service/express.js
?,/express/chat/download-file/:PARAM,False,`${api_url}/express/chat/download-file/${file_token}`,src/service/express.js
?,/express/chat/files/list,False,`${api_url}/express/chat/files/list`,src/service/express.js
?,/express/request-chat-create,False,`${api_url}/express/request-chat-create`,src/service/express.js
?,/express/request-chat-approval,False,`${api_url}/express/request-chat-approval`,src/service/express.js
?,/express/request-list,False,`${api_url}/express/request-list`,src/service/express.js
?,/express/request-mark-read,False,`${api_url}/express/request-mark-read`,src/service/express.js
?,/express/request-campaign-view-approval,False,`${api_url}/express/request-campaign-view-approval`,src/service/express.js
?,/express/connected-email-accounts,False,`${api_url}/express/connected-email-accounts`,src/service/express.js
?,/express/google-oauth2-start,False,`${api_url}/express/google-oauth2-start`,src/service/express.js
?,/express/outlook-oauth2-start,False,`${api_url}/express/outlook-oauth2-start`,src/service/express.js
?,/express/disconnect-email-account,False,`${api_url}/express/disconnect-email-account`,src/service/express.js
?,/express/user-express-status,False,`${api_url}/express/user-express-status`,src/service/express.js
?,/express/update-user-express-status-to-brand,False,`${api_url}/express/update-user-express-status-to-brand`,src/service/express.js
?,/express/revoke-user-express-status-from-brand,False,`${api_url}/express/revoke-user-express-status-from-brand`,src/service/express.js
?,/express/studio-list,False,`${api_url}/express/studio-list`,src/service/express.js
?,/express/studio-create,False,`${api_url}/express/studio-create`,src/service/express.js
?,/express/studio-detail/:PARAM,False,`${api_url}/express/studio-detail/${studio_id}`,src/service/express.js
?,/express/studio-detail,False,`${api_url}/express/studio-detail`,src/service/express.js
?,/express/studio-update,False,`${api_url}/express/studio-update`,src/service/express.js
?,/express/studio-delete/:PARAM,False,`${api_url}/express/studio-delete/${studio_id}`,src/service/express.js
?,/express/ad-slot-delete/:PARAM,False,`${api_url}/express/ad-slot-delete/${adslot_id}`,src/service/express.js
?,/express/brand-create,False,`${api_url}/express/brand-create`,src/service/express.js
?,/express/brand-delete,False,`${api_url}/express/brand-delete`,src/service/express.js
?,/express/brand-detail,False,`${api_url}/express/brand-detail`,src/service/express.js
?,/express/brand-update,False,`${api_url}/express/brand-update`,src/service/express.js
?,/express/email-to-admin-list,False,`${api_url}/express/email-to-admin-list`,src/service/express.js
?,/express/email-to-admin-check-toggle,False,`${api_url}/express/email-to-admin-check-toggle`,src/service/express.js
?,/express/application-list,False,`${api_url}/express/application-list`,src/service/express.js
?,/express/ugwanggi-pick-create,False,`${api_url}/express/ugwanggi-pick-create`,src/service/express.js
?,/express/ugwanggi-pick-delete,False,`${api_url}/express/ugwanggi-pick-delete`,src/service/express.js
?,/express/application-contact-admin-check,False,`${api_url}/express/application-contact-admin-check`,src/service/express.js
?,/express/application-meeting-admin-check,False,`${api_url}/express/application-meeting-admin-check`,src/service/express.js
POST,/trends/videos,False,${api_url}/trends/videos,src/service/trends.js
GET,/trends/keyword-rank,False,${api_url}/trends/keyword-rank,src/service/trends.js
POST,/trends/channel-rank,False,${api_url}/trends/channel-rank,src/service/trends.js
POST,/trends/keywords,False,${api_url}/trends/keywords,src/service/trends.js
POST,/trends/keyword/videos,False,${api_url}/trends/keyword/videos,src/service/trends.js
POST,/trends/channels,False,${api_url}/trends/channels,src/service/trends.js
POST,/trends/channel-videos,False,${api_url}/trends/channel-videos,src/service/trends.js
POST,/trends/insights-articles,False,${api_url}/trends/insights-articles,src/service/trends.js
GET,/trends/insights-valid-date-range,False,${api_url}/trends/insights-valid-date-range,src/service/trends.js
POST,/trends/insights-category-and-format,False,${api_url}/trends/insights-category-and-format,src/service/trends.js
?,/trends/videos,False,`${api_url}/trends/videos`,src/service/trends.js
?,/trends/keyword-rank,False,`${api_url}/trends/keyword-rank`,src/service/trends.js
?,/trends/channel-rank,False,`${api_url}/trends/channel-rank`,src/service/trends.js
?,/trends/keywords,False,`${api_url}/trends/keywords`,src/service/trends.js
?,/trends/keyword/videos,False,`${api_url}/trends/keyword/videos`,src/service/trends.js
?,/trends/channels,False,`${api_url}/trends/channels`,src/service/trends.js
?,/trends/channel-videos,False,`${api_url}/trends/channel-videos`,src/service/trends.js
?,/trends/insights-articles,False,`${api_url}/trends/insights-articles`,src/service/trends.js
?,/trends/insights-valid-date-range,False,`${api_url}/trends/insights-valid-date-range`,src/service/trends.js
?,/trends/insights-category-and-format,False,`${api_url}/trends/insights-category-and-format`,src/service/trends.js
GET,/kpi/mrr,False,${api_url}/kpi/mrr,src/service/admin-business.js
GET,/kpi/arr,False,${api_url}/kpi/arr,src/service/admin-business.js
GET,/kpi/revenue-retention,False,${api_url}/kpi/revenue-retention,src/service/admin-business.js
GET,/api/admin/notion/business-metrics/revenue,False,/api/admin/notion/business-metrics/revenue,src/service/admin-business.js
GET,/kpi/yearly-revenue,False,${api_url}/kpi/yearly-revenue,src/service/admin-business.js
GET,/kpi/active-customers,False,${api_url}/kpi/active-customers?range_filter=${filter},src/service/admin-business.js
GET,/kpi/new-customers,False,${api_url}/kpi/new-customers?range_filter=${filter},src/service/admin-business.js
GET,/kpi/churned-customers,False,${api_url}/kpi/churned-customers?range_filter=${filter},src/service/admin-business.js
GET,/kpi/signup,False,${api_url}/kpi/signup?range_filter=${filter},src/service/admin-business.js
GET,/kpi/average-life-subscription,False,${api_url}/kpi/average-life-subscription,src/service/admin-business.js
GET,/kpi/net-growth,False,${api_url}/kpi/net-growth?range_filter=${filter},src/service/admin-business.js
GET,/kpi/mau,False,${api_url}/kpi/mau?range_filter=${filter},src/service/admin-business.js
GET,/kpi/churned-customer-rate,False,${api_url}/kpi/churned-customer-rate,src/service/admin-business.js
