channel_id,channel_title,brand1,brand2,brand3,video_id,views,likes,comments,channel_cost,publishDate,cpv,title
UC_xVzJW2DD6aIYxa_cGXCOA,지려밍,NULL,NULL,NULL,UxYVx4jnzg0,5538,12,6,650000,2024-09-12,117.371,"📌피부관리실 원장 추천 리프팅 뷰티디바이스 (기계 안사도 됨‼️)"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",NULL,NULL,NULL,_3-b2ugq9oY,291585,2305,372,14470000,2025-09-12,49.6253,"농구 본고장 미국을 미치게 만든 상처투성이 K-고딩 | 고등볼러 THE ONE 9화: 본선"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,_dtTX8D2DS8,37000,221,3,14530000,2025-08-12,392.703,"탄력 미쳤다 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,_dWZY2w5JeE,55504,322,12,7372300,2024-09-18,132.825,"(광고)웃참하기 어려운 가격"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",밀리언즈,NULL,NULL,-a93duisTG8,349723,2557,734,7372300,2024-06-25,21.0804,"고등볼러 마지막 | 밀리언즈 고등볼러 EP.13"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,00I5cFFviDk,18274,178,7,7372300,2024-07-12,403.431,"(광고)미끄러짐 없는 플레이, Chalkless와 함께!"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,0dHYBKTM7I8,61000,255,15,14530000,2025-08-06,238.197,"깔끔농구 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,0dSDLRgYjhE,129755,923,309,7372300,2022-12-11,56.8171,"프로 '4명' vs 비선출 '5명'🔥비선출이 슛이 이렇게 좋으면 어떻게 이겨?? (후반전) | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,1HkTI-Ugf3c,530000,537,68,14470000,2026-03-03,27.3019,"진짜임 🐺🐺🐺"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",밀리언즈,풋락커,NULL,1JQIgwe3NBY,491532,3231,612,7372300,2024-06-11,14.9986,"우승후보의 몰락..언더독의 반란! 시합은 지금-크게 요동치기 시작했다. | 밀리언즈 고등볼러 EP.11"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,2834mk8yODg,38362,286,8,7372300,2024-09-14,192.177,"(광고)휴가가기 vs 농구공받기"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,2DXyV5v2j_w,140000,631,16,14650000,2026-03-25,112.692,"달달하다 달달해 #농구 #basketball #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,2kFKsP8p4Co,209465,916,220,14470000,2026-02-26,69.0808,"300명 → 16명 | 신신제약 고등볼러2 EP.1"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,3kHznsdhgnE,230000,1042,30,14650000,2026-03-20,63.6957,"힘만 센 게 아님 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,3LHGVnBbVgA,26000,235,6,14770000,2026-04-09,568.077,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,4DF0k5rJTNM,240000,416,5,14470000,2026-02-28,60.2917,"수 밖에 없는 피지컬"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,4sIdoNP0VTI,31531,723,58,7372300,2023-01-05,233.811,"'저희 집에 갈 수 있어요?' 농구공으로 노래 부르는 난이도 '극악' 챌린지 | 크록스맨 Jingle Hoops"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,5vENuyhmFRo,28670,200,11,7372300,2024-09-12,257.143,"(광고)일본의 미녀 농구부원를 만나다"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,7HYVhFMGTSw,13000,14,0,14530000,2025-08-16,1117.69,"동주여고 김주하 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,7piFl1wKcxI,282375,3420,43,7372300,2024-09-05,26.1082,"갑자기 고장난 슛 머신"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,7ZSyO_fGhkU,59487,449,11,7372300,2024-09-07,123.931,"경기 중 난입한 NBA 레전드 HOF"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,9FhmVSLvtv8,480000,2976,41,14590000,2026-03-17,31.0426,"슌간지 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,9GBnvDQsArI,170000,2392,70,14770000,2026-04-06,86.8824,"#basketball #고등볼러2 #농구"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,A1UnULaYOa4,22829,131,19,7372300,2023-12-05,322.936,"대박.. 성대 프렌즈가 이정도였어?? | 크록스맨 코트어택: 최강자戰 ep4"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,aFOYCjmQH10,67563,447,98,7372300,2024-08-09,109.117,"무엇을 상상하든 그 이상을 보여주는 중국 농구대회 | 바우어파인트 베이징 EP 2"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,AGDCVXHSrNg,67000,319,6,14590000,2025-09-15,217.761,#theoneseoul
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,agPON4dRezY,253427,1013,54,7372300,2023-11-09,29.0904,"국가대표, 가드랭킹1위, 상금사냥꾼을 한 팀에 넣어서 농구 대회에 나왔네요?? | UA5X5 언더아머 농구 토너먼트"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,aQKH-n37W_k,155192,951,150,7372300,2024-04-12,47.5044,"장난처럼 시작했다가 찐텐 나오는 '성인' 산본 히로 | 밀리언즈 고등볼러 비하인드 컷"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,aS39CZAA-bs,7532,87,6,7372300,2024-08-28,978.797,"(광고)허훈선수도 꾸준히 먹고있는 닥터웰핏!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,au_tjz76mtM,19369,264,4,7372300,2024-08-16,380.624,"(광고)미끄러짐 없는 플레이, 초크리스와 함께!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,b5Jxl255jaw,7558,112,17,7372300,2024-02-08,975.43,"수원 스타필드 중심에서 공 돌리면서 K-POP 춤추자 사람들 반응이 | 윌슨 X W걸스 X 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,ci3nOBL1wn4,67864,678,195,7372300,2023-02-10,108.633,"상대는 3X3 농구 세계 랭커야! 히트맨! | 바우어파인트 천하제일 농구대회 9화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,cjsGjB9b9mQ,18912,125,20,7372300,2023-12-12,389.821,"슈터는 이거 못 참지 | 크록스맨 코트어택: 최강자戰 ep6"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,co-UNu-S3Hw,73000,277,14,14530000,2025-08-07,199.041,"안양의 농구 도라이 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,CpwjLvJX7Q4,145851,1088,247,7372300,2023-02-02,50.5468,"안 보면 후회함! 아마 농구판에서 제일 핫한 둘이 붙었다!! | 바우어파인트 천하제일 농구대회 4화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",언더아머,NULL,NULL,d7YwUqq7Hdc,125064,2168,98,7372300,2023-05-23,58.9482,"(협찬) 한국 농구 유망주 상위 30명에게만 가르쳐준 드리블 비법 | UA NEXT: CAMP SERIES KOREA"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,DBhe652pNm0,110000,795,22,14830000,2026-04-10,148.3,"화평화평 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",윌슨,NULL,NULL,DBNuPl7qytI,254664,3579,37,7372300,2024-09-17,28.9491,"(광고)효민이 키 컸네?"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,E7yqGhKrJGQ,23240,186,62,7372300,2023-12-14,317.225,"막을 수가 없다...  | 크록스맨 코트어택: 최강자戰 ep7"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,eb7VUfoeLpk,19000,83,2,14530000,2025-08-11,764.737,"귀엽고 빠른 유은서 선수 @theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,EcHvxHe8JCg,110844,767,113,14530000,2025-08-23,131.085,"너 욕 알아? 영어로? 욕이 알아?? | 고등볼러 THE ONE 6화: 트래쉬 토크"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,ed-m_gLIgww,320000,1306,36,14590000,2026-03-17,47.0645,"저평가 심각 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,eeR7JPMLXg4,441266,2725,413,7372300,2022-12-22,16.7072,"가드 vs 포워드 농구 하면 누가 이김? 5대5 포지션 대결 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,Efud8IeiKRk,4100000,5165,123,14530000,2025-08-06,3.5439,"ㅋㅋㅋㅋㅋ 이걸 참어??ㅋㅋ #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,et0hsAeE4tQ,300000,1282,92,14530000,2025-08-04,48.4333,"다니엘 형은 진짜 무서워요 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,fgDgJEs0rCI,13496,211,4,7372300,2024-08-02,546.258,"(광고)미끄러짐 없는 플레이, 초크리스와 함께!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,FkWqwSdkYF4,99810,932,194,7372300,2023-02-15,73.8633,"걷잡을 수 없는 몽골 리듬... 이런 농구가 있었어? | 바우어파인트 천하제일 농구대회 11화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,fMIqWF5H8wU,96000,241,10,14650000,2026-03-26,157.527,"🤦 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,fOY5zVL5K20,200000,831,8,14710000,2026-03-26,77.4211,"ㅋㅋㅋㅋㅋㅋ #농구 #전태풍 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,fPQV83nPtZA,25000,81,2,14530000,2025-08-13,581.2,"선일여고 이수현 🔥🔥🔥#theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,FqHmPDBIXMQ,23000,226,2,14830000,2026-04-09,674.091,"그양바다드려 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,G-GoH7vY3po,160000,645,58,14530000,2025-08-05,90.8125,"ㅋㅋㅋㅋㅋ... 거 너무한거 아니오? #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,GhQhfp0NII8,34658,374,8,7372300,2024-09-03,212.716,"동료간의 불화 끝에 결국..."
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,h--xg9ocGC0,32316,216,24,7372300,2023-11-29,228.132,"유연하고 우아하게~ 연대 듀란트 출격!! | 크록스맨 코트어택: 최강자戰 ep2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,hAC2yWxzFLY,260000,629,14,14530000,2026-03-10,55.8846,"#농구 #고등볼러2 #신신제약"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,ie0Eo08S1-g,22000,83,1,14530000,2025-08-11,660.455,"온양의 테크니션 @theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,iH4bgE1fqW8,20949,139,27,7372300,2023-12-01,351.917,"한 경기 +5 스틸↑ 손이 안 보이는 미친 수비왕 | 크록스맨 코트어택: 최강자戰 ep3"
UC08xTfd_HeIbiXIHX4DXaJQ,크록스맨,윌슨,NULL,NULL,Imzpj86-LVM,1582147,20113,348,7372300,2024-09-13,4.65968,"(광고) 마지막까지 완벽"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,JbZKXfuL93w,290000,729,84,14650000,2026-03-25,52.3214,"힘캐 승 #basketball #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,jhMbyQcVOuI,34763,271,37,7372300,2022-12-28,212.073,"퉤퉤! 다 뱉어버리는 미친 농구 골대 (with 변준형 선수) | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,JvLydBcRZps,316763,950,148,14470000,2026-03-06,45.6808,"일본 전국대회 MVP, 검증 구다사이 | 신신제약 고등볼러2 EP.2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",밀리언즈,NULL,NULL,k0mWLuKsyjU,693087,4038,240,7372300,2024-04-09,10.6369,"기대 1도 안 했던 지원자가 보여준 역대급 퍼포먼스🔥 | 밀리언즈 고등볼러 EP.02"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,kLxMX4Rngy0,34000,123,2,14710000,2026-03-27,445.758,"팀 섹시보이즈 #고등볼러2 #농구"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,kQdBoPv3EeM,146346,1668,89,7372300,2024-09-06,50.3758,"중국 스트릿볼 챔피언 수준"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,kRBiv4PW1oQ,300000,957,23,14470000,2026-03-05,48.2333,"10대장 김다안 #고등볼러2 #농구"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,kYGZNOJd6z0,41672,838,34,7372300,2024-06-14,176.913,"(광고)난 돈치치가 좋아! 2024 NBA FINALS"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,l_qYOZrdShw,270000,873,15,14590000,2026-03-17,54.037,"거요미 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,l51Lnmc1ZkU,51000,393,2,14830000,2026-04-09,302.653,"기분탓입니다 #고등볼러2 ##농구"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,lauXlPTqpVw,32331,456,6,7372300,2024-06-21,228.026,"광고) 더욱 강력한 그립력으로, 더 많은 득점! Chalkless로 농구의 재미를 더하세요! 🔥탈압박기술 3가지!!🔥"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,lczSn6zZV14,180000,1058,23,14590000,2025-09-17,81.0556,"ㅋㅋㅋㅋ 박수치고 난리남 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,lJw5mn6ddAs,101604,588,65,7372300,2024-03-28,72.5592,"농구 업계 전문가들이 보는 정성조, 박스타 | 밀리언즈 고등볼러 비하인드 컷"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,Luh6jdBGWb0,112553,1157,264,7372300,2023-02-17,65.5007,"농구 1:1 최강의 선수는 과연 누구? | 바우어파인트 천하제일 농구대회 13화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,m_mCMIe5g7A,1510000,1363,41,14530000,2026-03-16,9.62252,"가능합니다 #고등볼러2 #농구"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,m1ocrk0ztnQ,270000,2068,23,14770000,2026-04-08,59.08,"낭만의 미들게임 #basketball #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,mD6PjTvoMgs,20318,219,12,7372300,2024-07-19,362.846,"(광고) 일단 오른발 딛으면서 생각합니다! 초크리스!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,mESh2bl8TvU,83438,672,229,7372300,2023-02-08,88.3566,"8강 유력한 우승 후보들의 대진!! | 바우어파인트 천하제일 농구대회 7화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,mHu9IINPfWk,17938,152,47,7372300,2023-12-15,410.988,"앞으로 앵클 당하면 이렇게 하세요! 이번 경기는 그냥 미쳤습니다! | 크록스맨 코트어택: 최강자戰 ep8"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,MLr4rbTCthw,46426,468,42,7372300,2024-08-02,158.797,"중국의 길거리 농구는 어느정도 실력일까?  | 바우어파인트 베이징 EP 1"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,msoqCSmPjto,100000,510,14,14710000,2026-03-26,147.1,"ㅋㅑ 맛있다 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,mWKnykmv14s,470000,991,12,14650000,2026-03-26,31.8478,"해보고 싶었어 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,mwm4vuGjR3Y,142386,1090,214,7372300,2024-05-28,51.7769,"결국 코치를 때려 눕혀버리는 고양짱😸 | 밀리언즈 고등볼러 EP.09"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,MYdPY1qQAhk,250000,981,68,14530000,2026-03-09,58.12,"거제고블린은 참지않아!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,Nfb4ChtqMYQ,12764,100,15,7372300,2024-08-23,577.585,"아직도 노개런티로 의리를 지키는 NBA 레전드 선수 | 바우어파인트 베이징 EP 4"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,Ng07Fuxzjmo,240000,917,40,14530000,2026-03-13,63.1739,"시즌2 검증맨 클라스 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,nGJ3--tTyGA,130000,519,7,14710000,2026-03-26,113.154,"심각한 저평가 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",밀리언즈,NULL,NULL,niNvpQQVut4,285508,2507,206,7372300,2024-04-30,25.8217,"KBL신인왕부터 레전드까지🔥과열되는 프로선수 영입 경쟁 | 밀리언즈 고등볼러 EP.05"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,nMg2VWlquxU,264102,2236,231,7372300,2024-04-23,27.9146,"공격은 꿀잼인데🍯꿀잼만 하면 절대 우승 못해! | 밀리언즈 고등볼러 EP.04"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,NPuRRPod9eY,53916,343,38,7372300,2023-12-08,136.737,"고대와 연대의 테크니션 대결!! (올해는 고대 먼저 부르는게 맞음) | 크록스맨 코트어택: 최강자戰 ep5"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,NuOyfj7W2f8,84358,275,31,14590000,2025-10-02,172.953,"세상에서 가장 보여주기 싫은 친구들과 패배한 경기 같이 보기 | 고등볼러 THE ONE 10화: 리액션"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,O_nLTPOQjJ4,121305,567,0,14470000,2025-07-25,119.286,"일반인의 트래쉬 토킹에 긁혀버린 엘리트의 무자비한 공격 | 고등볼러 THE ONE 2화"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,oD-VtPTdCus,338315,3179,253,7372300,2024-04-17,21.7912,"첫 훈련부터 드러나는 선수들의 고질적인 문제들 | 밀리언즈 고등볼러 EP.03"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,OFlPX9OmKIQ,50000,290,4,14590000,2025-09-15,291.8,#theoneseoul
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",언더아머,NULL,NULL,oHl3u3dyOzY,44445,311,40,7372300,2023-04-30,165.875,"1대1 하는데 서울대 여자 농구 동호회 선수가 와서 상대해 드림 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,ol43yZDjmTc,24217,200,23,7372300,2022-12-09,304.427,"크록스맨을 삼성 썬더스 경기장에 풀어놓으면 생기는 일 | UA5X5 Match Tour"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,OSbaRSIfhzE,140000,1104,24,14590000,2025-09-15,104.214,"우리편일 때 가장 든든한 타입 #theoneseoul"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,OZA5VL1jnMM,70460,664,128,7372300,2023-02-03,104.631,"농구 테크닉 한일전! 스킬풀한 두 선수의 맞대결! | 바우어파인트 천하제일 농구대회 5화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,PA9wJjGwqck,730000,1460,30,14710000,2026-03-30,21.0143,"#basketball #고등볼러2 #Alleyoop #Dunk"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,PBJmYm4Xh-0,500000,2048,54,14530000,2026-03-11,29.6531,"밸런스가 말이 되냐 #농구 #스텝백"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,PO104LCuJag,1006524,9945,147,7372300,2024-06-13,7.32451,"(광고)미끄러짐 없는 플레이, Chalkless와 함께! 최고의 그립력으로 농구 실력을 높이세요!"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,q1U_6t5brvo,930000,1250,60,14470000,2026-03-04,15.5591,"반박시 1on1 #신신제약 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,QaFGGyRqU08,120000,749,6,14530000,2026-03-16,121.083,"조회수 복사기 #농구 #고등볼러2  #전태풍"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,qAhcIarHa7o,99345,872,165,7372300,2023-02-14,74.2091,"경기력 실화냐? 이 정도는 돼야 우승 후보지!! | 바우어파인트 천하제일 농구대회 10화 | 크록스맨"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,Qb-YUM_JEb8,121128,1345,155,7372300,2024-03-26,60.8637,"속마음이 공개된 후 살벌한 분위기, 면전에서 욕하면 어떻게 되나요? | 밀리언즈 고등볼러 EP.00"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,RdG2iUc3gEI,130000,1603,23,14770000,2026-04-07,123.083,"든든한 국밥같은 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,RJVcIv1p51M,67726,349,0,14530000,2025-08-08,214.541,"실제 쌍둥이 매치, 뉴욕행 티켓 앞에선 형이고 뭐고 없어! | 고등볼러 THE ONE 4화"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,rqE3O4o3v40,50567,572,28,7372300,2024-08-23,145.793,"(과장광고)미끄러짐 없는 플레이, 초크리스와 함께!"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,s9tdGyMEVRo,979378,4926,268,7372300,2024-04-02,7.52753,"첫판부터 1차 탈락자 속출! 국가대표를 상대로 자신의 가치를 증명하라! | 밀리언즈 고등볼러 EP.01"
UC08xTfd_HeIbiXIHX4DXaJQ,크록스맨,윌슨,NULL,NULL,sjgnK8F6MWs,509628,9023,83,7372300,2024-09-16,14.466,"(광고)단 하나뿐인 농구공"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,sKSBhZzV4QU,470000,2366,46,14530000,2026-03-15,31.587,"인정할 수 밖에 없는 슌간지 #농구 #고등볼러2"
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,SMajLDhMEvM,4759,48,11,7372300,2023-09-26,1549.13,"이 정도 농구 실력이면 크록스걸 섭외 쌉가능?? | 크록스맨X아르포텐X마이밀"
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,svoUuEngnEc,360000,1207,31,14470000,2026-03-01,41.3429,예--썰!!
UC08xTfd_HeIbiXIHX4DXaJQ,"PD 김현중",신신제약,NULL,NULL,SXQo5T0uodk,169473,1629,684,14770000,2026-04-04,87.1525,"첫 번째 팀미션) 사이 안 좋은 두 팀이 강제로 한 팀이 되어 5대5 농구하기 | 신신제약 고등볼러2 EP.6"
UC08xTfd_HeIbiXIHX4DXaJQ,QUANTUM,NULL,NULL,NULL,SXrCUblVbOY,73000,473,44,14590000,2025-09-14,199.863,#theoneseoul
UC08xTfd_HeIbiXIHX4DXaJQ,"QUANTUM BASKETBALL_KR",NULL,NULL,NULL,t3yRDP19daM,105114,996,255,7372300,2023-02-01,70.1362,"크록스맨의 최애 수제자 본격 출격!! | 바우어파인트 천하제일 농구대회 3화 | 크록스맨"
