channel_id,channel_title,video_id,video_url,ads_yn,subscribers,views,likes,comments,video_title,publishDate,brand_name,matched_keyword,updated_at
UC66diRcDsDtXqFffHD3zcVQ,보담티비,veVhZnSdqFQ,https://www.youtube.com/watch?v=veVhZnSdqFQ,0,10100,276,4,0,"민감피부,환절기에도,에스트라 에이시카365 리페어 크림 재생크림",2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UC9A3neTclGQxmPI9kAqx9jw,레몬로그LEMONLOG,rBj8LHqFUak,https://www.youtube.com/watch?v=rBj8LHqFUak,0,10100,531,2,0,시술후피부사용적합크림 시카 재생크림 에스트라 에이시카365 리페어 크림 pH4.5 #유료광고,2026-03-26,LG생활건강,,2026-04-28T00:00:00.000000
UCZqFAE6-5539HTem8cyfQuA,세상의 모든 정보-세모정,npO8t0xes-o,https://www.youtube.com/watch?v=npO8t0xes-o,0,10000,1100,2,0,판테놀 재생크림 에이시카365 리페어 크림,2026-04-01,LG생활건강,진정,2026-04-28T00:00:00.000000
UCKVJ1f8j-Wz3LMSbiHi4DLQ,무지개마켓,wryiM6wmkws,https://www.youtube.com/watch?v=wryiM6wmkws,0,9380,1200,6,1,요즘 이거 하나로 관리 중입니다 #유료광고 #시술후피부사용적합크림 #시카 #판테놀 #재생크림,2026-03-27,LG생활건강,,2026-04-28T00:00:00.000000
UCiMoJJB8OYePXFso2jSscYA,머리빨100쌤,CUPT0pg31jg,https://www.youtube.com/watch?v=CUPT0pg31jg,0,9220,244,0,0,#유료광고 수분광 미쳤다💧 시카 판테놀 재생크림 찐 후기! feat. 시술후피부사용적합크림 에이시카리페어크림,2026-04-02,LG생활건강,,2026-04-28T00:00:00.000000
UCHVQjs3d-SmRuFtJurp84QQ,이븐보람이네,FZckGpbyFac,https://www.youtube.com/watch?v=FZckGpbyFac,0,9190,1300,31,1,진짜 효과 본 피부장벽크림추천 에이시카365리페어크림 재생크림 찐후기 #shorts,2026-04-03,LG생활건강,진정,2026-04-28T00:00:00.000000
UCI52io2NXrmHjXpVB3sVbDg,코덕 케니,Yh4C8RgqXUw,https://www.youtube.com/watch?v=Yh4C8RgqXUw,0,8390,1000,4,1,에스트라 에이 시카365 리페어 크림 pH4.5,2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UCMFpzGDVsTdOHDiLMHLSl7A,썬언니TV,6F8tDS3ELDM,https://www.youtube.com/watch?v=6F8tDS3ELDM,0,7140,246,4,0,뒤집어진 피부 진정 꿀템🔥 시술후피부사용적합크림  에스트라 재생크림 #유료광고,2026-04-02,LG생활건강,진정,2026-04-28T00:00:00.000000
UCMFpzGDVsTdOHDiLMHLSl7A,썬언니TV,K0ZwH-NVoiU,https://www.youtube.com/watch?v=K0ZwH-NVoiU,0,7140,297,2,0,난리난 피부 진정 꿀템 시술후피부사용적합크림 에스트라 재생크림 #유료광고,2026-03-31,LG생활건강,진정,2026-04-28T00:00:00.000000
UCWohPFGHNprYwPOwvKlUxyQ,사르나이,ks2-LpccESY,https://www.youtube.com/watch?v=ks2-LpccESY,0,7070,146,0,0,"피부가 예민할때 사용하는 비밀템, 시카크림 추천🌿#shortsbeauty #피부진정",2026-04-03,LG생활건강,진정,2026-04-28T00:00:00.000000
UCRN8qGSgGekQvtBrxU6Jt2g,미코유,--iPSGw0d1I,https://www.youtube.com/watch?v=--iPSGw0d1I,0,6580,1000,4,0,시술후피부사용적합크림 시카 판테놀 재생크림 추천!,2026-03-25,LG생활건강,,2026-04-28T00:00:00.000000
UC6br5Obl00fe-p7vaNebPUQ,하임베리 haimberry,hwTJlJ_afjY,https://www.youtube.com/watch?v=hwTJlJ_afjY,0,6180,345,4,3,환절기 뒤집어진 피부 복구템! 에이시카365 리페어크림 pH4.5로 시카 하세요 ✨,2026-04-03,LG생활건강,"스킨케어, 진정",2026-04-28T00:00:00.000000
UCQp3vsLMn9WlF_4aSIHEEoQ,예슬로그 yeseulog,iTdIs24w6vI,https://www.youtube.com/watch?v=iTdIs24w6vI,0,5260,387,6,1,🌿 피부 장벽 케어 필요할 땐〰️ 에스트라 에이시카 판테놀 장벽 크림🪄✨,2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UCppnnruco5U5IPsQZIo7s0A,yumi tv S2,nd4AZfNNWJE,https://www.youtube.com/watch?v=nd4AZfNNWJE,0,4410,1300,2,0,"에스트라 에이시카365 리페어 크림 추천, 시술후피부사용적합크림 #shorts",2026-03-25,LG생활건강,,2026-04-28T00:00:00.000000
UCSWHUmhm8XuNp1UEz_p0BFQ,쭈아리파,lKEoO5b734U,https://www.youtube.com/watch?v=lKEoO5b734U,0,4130,778,0,0,요즘 피부 뒤집어졌다면… 이 크림 써봐😳 시술후피부사용적합크림,2026-04-03,LG생활건강,진정,2026-04-28T00:00:00.000000
UC14xDOlecETvjL2by20FXrQ,미셸TV - MICHELLE TV,m8-yUn3X7TQ,https://www.youtube.com/watch?v=m8-yUn3X7TQ,0,4020,52,4,0,재생크림 뭐써요 다들? 저는 에스트라 에이시카365 리페어 크림 💙,2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UCYieht3paO1nFDXim5KZnbg,김지영,77Hzxdva6o0,https://www.youtube.com/watch?v=77Hzxdva6o0,0,210000,185229,886,70,출산 전 단짝이랑 떠난 마지막 나트랑 여행🌴🌊,2026-04-03,LG생활건강,,2026-04-28T00:00:00.000000
UCH6j6f4vxSlpeJGZCbPoePQ,송지효 JIHYO SSONG,oolDAljOPZw,https://www.youtube.com/watch?v=oolDAljOPZw,0,142000,207324,2441,227,"지효 호강 하는 날, 포시즌스 호텔 서울 호캉스 (EN)",2026-04-09,LG생활건강,,2026-04-28T00:00:00.000000
UCo9OPeVJL5hgPtwxUTEBgSA,룡지니,9ZC3lxqkTQs,https://www.youtube.com/watch?v=9ZC3lxqkTQs,0,73500,2630000,33,4,백화점 기초 돈값할까?🧐 테스트해봄,2026-04-01,LG생활건강,,2026-04-28T00:00:00.000000
UCYZ7xx4T6Fq2ErsMrtadBHA,핑글 PINKJJELLY,DB5RxuLZ33A,https://www.youtube.com/watch?v=DB5RxuLZ33A,0,62900,3840000,115,7,세안 후 루틴만 바꿔도 어려짐 | 30대 중반 동안 피부 관리 설화수 윤조에센스,2026-04-01,LG생활건강,"선물, 에이징",2026-04-28T00:00:00.000000
UCzYB6YA5f-Tc7GQcIese7pg,옆집언니 최실장 stylist unnie,599Fe-nPrQM,https://www.youtube.com/watch?v=599Fe-nPrQM,0,1000000,107075,328,59,뷰티 디바이스✨️ 살까말까 고민했다면 이거 보고 결정하세요☝️,2026-04-15,LG생활건강,,2026-04-28T00:00:00.000000
UCvpD0KP2b7nVLbEAydjjNaQ,코코초 COCOCHO,yGtTZISw_O4,https://www.youtube.com/watch?v=yGtTZISw_O4,0,398000,21275,161,128,이사한 집에서 ⭑갓생살기⭑한 달 차🔥(역대급 피부.ᐟ화잘먹 루틴+망한요리대회+테무깡+춤레슨+룸투어),2026-04-17,LG생활건강,,2026-04-28T00:00:00.000000
UCmKTebUnJbeWuhUHSxsEDhQ,웨이랜드WayLand,WV5L93C1jUw,https://www.youtube.com/watch?v=WV5L93C1jUw,0,316000,33228,0,15,연예인 한명 말고 여러명이쓴다? 찐 연예인 관리템,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UC00DJ04oplqj4IUUB5vSwZw,유리아YuRia,mRTudItPYlo,https://www.youtube.com/watch?v=mRTudItPYlo,0,292000,18539,133,16,부스터프로 더 강해져서 돌아왔다!! : 저의 정병모드도 소개합니다.😮,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCiL9JJtFwbQsPDeHADSXstA,권감각,K2sze1G2jxI,https://www.youtube.com/watch?v=K2sze1G2jxI,0,235000,110730,1614,554,"딩크 16년 차, 결국 이혼까지 고민하게 되는 진짜 이유",2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCzP3gUCvOD22keyM9nKLpFg,윤쥬르 YOONJOUR 장윤주,5TyJIQeuI5E,https://www.youtube.com/watch?v=5TyJIQeuI5E,0,190000,38136,525,65,아무리 기다려도 안 터져서 직접 터뜨려본 장윤주 미담,2026-04-04,LG생활건강,,2026-04-28T00:00:00.000000
UChr2Yvl1kepJWL2Q8sX2Udg,로즈픽스rosefix,Kllo5Mt7CxM,https://www.youtube.com/watch?v=Kllo5Mt7CxM,0,184000,18051,0,46,"41살 피부관리 고수가😎 알려주는 100% 효과보는 관리법, 신상 끝판왕 홈 디바이스까지! | 피부좋아지는 루틴 3가지 | 꼭챙겨먹는 영양제3가지 | 모낭염사라진 루틴 | 로즈픽스",2026-03-23,LG생활건강,홈케어,2026-04-28T00:00:00.000000
UCMJiRC8ebr3BM1bqSGy3lXA,강쥐G,M0GP75qEMZk,https://www.youtube.com/watch?v=M0GP75qEMZk,0,160000,31710,404,65,(분량 🍚) 여기저기 놀러다니고 유행으로 도파민 채우는 자취생 일상 vlog,2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCtZ8IklGLW-aXp_bq7BrPzw,아린쭈,jlulP4DrldQ,https://www.youtube.com/watch?v=jlulP4DrldQ,0,98500,11456,137,18,출연자가 말아주는 연프의 비밀 Q&A｜녹화한달전 관리지원? 그때로 돌아간다면? 라떼는 안그랬다구…! ☕ with 나이트케어 🌙,2026-04-10,LG생활건강,,2026-04-28T00:00:00.000000
UCiAzDHGJTIjlXZZKj9aErWw,미닝 Minning,IYiA6E3C2Qc,https://www.youtube.com/watch?v=IYiA6E3C2Qc,0,61300,3744,68,17,NEW 메디큐브 부스터프로X2🔥1달 써봤다..! 솔직히 살?말? 달라진 점•주의사항•추천루틴•모드설명•사용꿀팁 총정리😎,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCBt2y4jx0JJ0Bt4dMssVM-w,이밍꾸 EMINGGU,NOXRRE_l_t4,https://www.youtube.com/watch?v=NOXRRE_l_t4,0,40600,13672,187,93,직장인브이로그 | 퇴근하고 잠실 데이트🌸 | 맥주로 회사 스트레스 풀고🍻 | 스트레스볼도 삼;; | 갓덴스시 | 직장인출근룩 | 직장인데일리룩,2026-04-19,LG생활건강,뷰티기기,2026-04-28T00:00:00.000000
UCFmfq1jsqJ8Zp0zMdFQ8Vmw,주희랑,a0YNLBs6BtI,https://www.youtube.com/watch?v=a0YNLBs6BtI,0,38300,5300,35,28,홈 디바이스는 이런 거 사용하세요!✅,2026-03-24,LG생활건강,,2026-04-28T00:00:00.000000
UCR19aHW_92TAKGLoTH01Z7w,쏭비SSONGBEE,yivqBgiNg6o,https://www.youtube.com/watch?v=yivqBgiNg6o,0,38300,8887,0,3,"부스터프로X2 궁금했죠? 구버전과 차이점, 사용법, 효과, 한달 사용 솔직 후기🔥 (메디큐브 부스터프로X2, 뷰티 디바이스 추천, 홈케어 디바이스 추천)|쏭비SSONGBEE",2026-03-23,LG생활건강,홈케어,2026-04-28T00:00:00.000000
UCGhRiaKgkLlvPoBulWhX4gQ,짱순ZZangsoon,irITP47G8xY,https://www.youtube.com/watch?v=irITP47G8xY,0,37100,12866,0,11,메디큐브 최초 9 in 1 디바이스?! 더욱 강력해진 부스터프로 X2! 전작보다 확실히 좋을까? 👰🏻‍♀️예비신부의 4주 솔직후기 (+AI 케어),2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCWW_CFV7822ZhZjM9qEzupw,새임saeimlog,Op42zxhvmGY,https://www.youtube.com/watch?v=Op42zxhvmGY,0,33000,1900,13,0,러닝하고 출근하는 직장인 하루 🔥 환절기 추천템 #메디큐브 #올영세일 #추천템 #PDRN #올리브영,2026-03-20,LG생활건강,,2026-04-28T00:00:00.000000
UCaN2hWDtZZ15Jt9HdntN2tw,유민님,uCuIQNzC1Qo,https://www.youtube.com/watch?v=uCuIQNzC1Qo,0,30300,42827,586,218,[vlog] 돈 주고 받은 메이크업 결과가… 이거라고?,2026-03-26,LG생활건강,,2026-04-28T00:00:00.000000
UCCdCh7qLb-NR3kk8VTFyqig,백노 beaknoh,JPpifsFh-kE,https://www.youtube.com/watch?v=JPpifsFh-kE,0,27000,2700,17,0,화장만 하면 모공에 끼고 들뜨는 거??🫨 #화잘먹#메디큐브#모공패드#모공관리#올리브영추천템,2026-04-09,LG생활건강,,2026-04-28T00:00:00.000000
UCrePMOPfWqU6nviA3gO1bXw,주현주혀니 Joohyuny,xP2w2mZBPIU,https://www.youtube.com/watch?v=xP2w2mZBPIU,0,25300,48983,261,56,아나운서 준비에 N천만 원? 할때됐다 Q&A ｜리즈 찍은 요즘 관리법,2026-03-20,LG생활건강,,2026-04-28T00:00:00.000000
UCC-l8WDpZtqymNu1kssjY3g,춤추는정여사 yeossa,QmY6cQazDEY,https://www.youtube.com/watch?v=QmY6cQazDEY,0,22300,10000,246,39,대기업 직장인 출근 브이로그 💕,2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCHRS52TjwxpKz_VRKPGQ0pA,광한결,X_i6QOtGyOc,https://www.youtube.com/watch?v=X_i6QOtGyOc,0,21900,2639,14,3,집 나간 광 되찾아준 메디큐브 신상 부스터프로X2 실사용 리뷰ㅣ부스터프로 전작과 스펙 비교,2026-03-23,LG생활건강,,2026-04-28T00:00:00.000000
UCNKrDQQ9OLARlFVpHIi7nrQ,리사 Lisalog,PtQYn6STqY0,https://www.youtube.com/watch?v=PtQYn6STqY0,0,16500,629,6,3,인기템은 이유가 있더라고요 👀 더욱 강력해진 메디큐브 부스터프로 x2 4주 사용 후기!,2026-03-25,LG생활건강,뷰티기기,2026-04-28T00:00:00.000000
UCv6nXR8A-wSidnF6H-2wQYg,전대미문스튜디오,fQSdb5GaA4A,https://www.youtube.com/watch?v=fQSdb5GaA4A,0,15000,181,0,0,"대표 항산화 성분, 프리미엄 고활성 EGF와 NAD가 한 병에 몽땅! 항산화 효과 99%의 aka ‘동안 앰플‘! 팽팽하고 밝은 피부를 위한 [EGF NAD 탄력 앰플]",2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCLgVu6xVfWfYnff1HoO8Lww,148cm 쪼꼼짱 최민경,2tH6wsANHPE,https://www.youtube.com/watch?v=2tH6wsANHPE,0,10600,1622,10,0,피부 모공 고민 해결하는 방법✨ #올영추천템 #메디큐브 #제로모공패드 #원데이세럼@medicube_korea,2026-04-16,LG생활건강,,2026-04-28T00:00:00.000000
UCFYxrZHbGiZDxL6m8TZ30Qg,직딩,-CugVxB2DtU,https://www.youtube.com/watch?v=-CugVxB2DtU,0,10400,3200,44,10,고시원 스트레스로 피부 완전 난리자베스,2026-04-08,LG생활건강,,2026-04-28T00:00:00.000000
UC9Z-KxdMBq8G1xypxuCS7oQ,글램미,xDjvA-yQLZE,https://www.youtube.com/watch?v=xDjvA-yQLZE,0,7630,1752,42,12,[#글램미시즌5] ENG SUB 맞춤형 피부 케어를 원한다고? 웬디의  디바이스 공개! 🌟Season 5🌟 EP.03 #웬디 #양지은 #경수진 #글램미 #스튜디오플라이 #wendy,2026-04-13,LG생활건강,,2026-04-28T00:00:00.000000
UClHKXblEdD7mGFOjX_ZJH3w,오둥둥 Odoongx2,y87_RJEzFvk,https://www.youtube.com/watch?v=y87_RJEzFvk,0,2180,381,5,4,환승연애 곽민경 민와와 손민수템? 🥚💙✨ #메디큐브 #제로모공패드 #올리브영추천템 #올리브영세일 #환승연애 #토너패드 #올영세일추천템,2026-04-02,LG생활건강,,2026-04-28T00:00:00.000000
UCPDYF8wq8Arz4klmZNY2WRg,윤라임 LIME,00lD-k3JFTY,https://www.youtube.com/watch?v=00lD-k3JFTY,0,2160,5167,0,4,PDRN 캡슐크림 제대로 쓰는 2가지 방법‼️ (이건 몰랐지...?) #메디큐브 #pdrn #다이소추천템,2026-04-14,LG생활건강,,2026-04-28T00:00:00.000000
UCzAcA3VaroUsvdsQRXunttQ,윤시유 siyu,brX5N25ivYE,https://www.youtube.com/watch?v=brX5N25ivYE,0,1800,705,17,5,(내돈내산) 부스터프로1 ➡️ (신상) 부스터프로 X2 갈아탈? 말!?_메디큐브 직접 써보고 놀란 역체감‼️ | 푸석한 피부 · 늘어진 모공 관리법 ,2026-03-31,LG생활건강,,2026-04-28T00:00:00.000000
UCP1bftsnaFPO0YoDYqgNCSA,은미방Eunmibang,sxhBlHriwYA,https://www.youtube.com/watch?v=sxhBlHriwYA,0,1550,1314,1,0,PDRN 겔 마스크,2026-04-18,LG생활건강,,2026-04-28T00:00:00.000000
