app,http_methods,url_path,view_ref,view_kind,view_file,tables_touched,table_count
express,POST,/express/application-contact-admin-check,ApplicationContactAdminCheckView,CBV,express/views/application_views.py,,0
express,POST,/express/application-meeting-admin-check,ApplicationMeetingAdminCheckView,CBV,express/views/application_views.py,,0
express,POST,/express/user-express-status,UserExpressStatusView,CBV,express/views/admin_views.py,users_ugwanggi,1
express,POST,/express/update-user-express-status-without-brand,UpdateUserExpressStatusWithoutBrandView,CBV,express/views/admin_views.py,users_ugwanggi,1
express,POST,/express/update-user-express-status-to-brand,UpdateUserExpressStatusToBrandView,CBV,express/views/admin_views.py,brand_logo|users_ugwanggi,2
express,POST,/express/revoke-user-express-status-from-brand,RevokeUserExpressStatusFromBrandView,CBV,express/views/admin_views.py,users_ugwanggi,1
express,GET,/express/brand-user-check,BrandUserCheckView,CBV,express/views/ad_slot_views.py,users_ugwanggi,1
express,GET,/express/brand-user-info,BrandUserInfoView,CBV,express/views/ad_slot_views.py,users_ugwanggi,1
express,POST,/express/brand-user-save,BrandUserSaveView,CBV,express/views/ad_slot_views.py,brand_logo|users_ugwanggi,2
express,POST,/express/ugwanggi-pick-create,UgwanggiPickCreateView,CBV,express/views/ad_slot_views.py,,0
express,POST,/express/ugwanggi-pick-delete,UgwanggiPickDeleteView,CBV,express/views/ad_slot_views.py,,0
express,POST,/express/brand-campaign-create,BrandCampaignCreateView,CBV,express/views/brand_campaign_views.py,users_ugwanggi,1
express,POST,/express/brand-campaign-update,BrandCampaignUpdateView,CBV,express/views/brand_campaign_views.py,brand|campaigns|users_ugwanggi,3
express,POST,/express/brand-campaign-detail,BrandCampaignDetailView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-campaign-delete,BrandCampaignDeleteView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-campaign-list,BrandCampaignListView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-my-campaign-list,BrandMyCampaignListView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-campaign-report,BrandCampaignReportView,CBV,express/views/brand_campaign_views.py,youtuber_info,1
express,POST,/express/brand-campaign-ugwanggi-pick-create,BrandCampaignUgwanggiPickCreateView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-campaign-ugwanggi-pick-delete,BrandCampaignUgwanggiPickDeleteView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-create,BrandCreateView,CBV,express/views/brand_campaign_views.py,users_ugwanggi,1
express,POST,/express/brand-detail,BrandDetailView,CBV,express/views/brand_campaign_views.py,users_ugwanggi,1
express,POST,/express/brand-update,BrandUpdateView,CBV,express/views/brand_campaign_views.py,brand|users_ugwanggi,2
express,POST,/express/brand-delete,BrandDeleteView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-list,BrandListView,CBV,express/views/brand_campaign_views.py,users_ugwanggi|youtuber_info,2
express,POST,/express/brand-ugwanggi-pick-create,BrandUgwanggiPickCreateView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-ugwanggi-pick-delete,BrandUgwanggiPickDeleteView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/brand-ppl-stats,BrandPPLStatsView,CBV,express/views/brand_campaign_views.py,brand,1
express,POST,/express/brand-filter,BrandFilterView,CBV,express/views/brand_campaign_views.py,,0
express,GET,/express/campaign-topic-list,CampaignTopicListView,CBV,express/views/brand_campaign_views.py,campaigns,1
express,GET,/express/brand-topic-list,BrandTopicListView,CBV,express/views/brand_campaign_views.py,,0
express,POST,/express/request-campaign-view-create,RequestCampaignViewCreateView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-campaign-view-status-check,RequestCampaignViewStatusCheckView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-campaign-view-approval,RequestCampaignViewApprovalView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-chat-create,RequestChatCreateView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-chat-approval,RequestChatApprovalView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-list,RequestListView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/request-mark-read,RequestMarkReadView,CBV,express/views/brand_campaign_request_views.py,,0
express,GET,/express/studio-ticket-balance,StudioTicketBalanceView,CBV,express/views/brand_campaign_request_views.py,,0
express,POST,/express/chat/rooms/create,ChatRoomCreateView,CBV,express/views/chat_views.py,users_ugwanggi,1
express,POST,/express/chat/rooms/list,ChatRoomListView,CBV,express/views/chat_views.py,users_ugwanggi,1
express,POST,/express/chat/messages/list,ChatMessageListView,CBV,express/views/chat_views.py,,0
express,POST,/express/chat/messages/mark-read,ChatRoomMarkReadView,CBV,express/views/chat_views.py,,0
express,POST,/express/chat/upload-file,ChatFileUploadView,CBV,express/views/chat_views.py,users_ugwanggi,1
express,GET,/express/chat/download-file/<str:file_token>,ChatFileDownloadView,CBV,express/views/chat_views.py,,0
express,POST,/express/chat/files/list,ChatRoomFilesListView,CBV,express/views/chat_views.py,,0
express,POST,/express/user-name-update,UserNameUpdateView,CBV,express/views/user_views.py,users_ugwanggi,1
instagram,POST,/instagram/sponsored-content,InstagramSponsoredContentView,CBV,instagram/views.py,brand_logo|instagram_post|instagram_post_description|instagram_ppl_brand|instagram_user_stat,5
instagram,POST,/instagram/top-sponsored-content,InstagramTopSponsoredContentView,CBV,instagram/views.py,ingwanggi_top_cache,1
instagram,POST,/instagram/top-sponsoring-brand,InstagramTopSponsoringBrandView,CBV,instagram/views.py,ingwanggi_top_cache,1
instagram,POST,/instagram/top-sponsored-creator,InstagramTopSponsoredCreatorView,CBV,instagram/views.py,ingwanggi_top_cache,1
instagram,POST,/instagram/brand-sponsored-channel,InstagramBrandSponsoredChannelView,CBV,instagram/views.py,brand_logo|instagram_ppl_brand|instagram_user_stat,3
instagram,POST,/instagram/brand-sponsored-content,InstagramBrandSponsoredContentView,CBV,instagram/views.py,brand_logo|instagram_post_description|instagram_ppl_brand|instagram_user_stat,4
instagram,POST,/instagram/brand-content-ratio,InstagramBrandContentRatioView,CBV,instagram/views.py,brand_logo|instagram_ppl_brand,2
instagram,GET,/instagram/creator-data/<str:user_id>/,InstagramCreatorDataView,CBV,instagram/views.py,instagram_hashtag|instagram_post|instagram_ppl_brand|instagram_user|instagram_user_stat,5
instagram,GET,/instagram/creator-data-stat/<str:user_id>/,InstagramCreatorDataStatView,CBV,instagram/views.py,instagram_post|instagram_user_benchmark,2
instagram,GET,/instagram/creator-analysis/<str:user_id>/,InstagramCreatorAnalysisView,CBV,instagram/views.py,instagram_user_analysis_v2|instagram_user_analysis_v2_layer2_content_function|instagram_user_analysis_v2_layer3_topic|instagram_user_analysis_v2_layer4_mood|instagram_user_brand_safety,5
instagram,GET,/instagram/creator-audience-analysis/<str:user_id>/,InstagramAudienceAnalysisView,CBV,instagram/views.py,instagram_user_analysis_v2_layer6_audience,1
instagram,POST,/instagram/creator-database,InstagramCreatorDatabaseView,CBV,instagram/views.py,ingwanggi_partner_creator_bookmark,1
instagram,POST,/instagram/creator-database-v2,InstagramCreatorDatabaseV2View,CBV,instagram/views.py,ingwanggi_partner_creator_bookmark,1
instagram,GET,/instagram/creator-last-posts/<str:user_id>,InstagramCreatorLastPostsView,CBV,instagram/views.py,instagram_post|instagram_post_description,2
instagram,GET,/instagram/creator-last-feeds/<str:user_id>,InstagramCreatorLastFeedsView,CBV,instagram/views.py,instagram_post|instagram_post_description,2
instagram,GET,/instagram/creator-last-reels/<str:user_id>,InstagramCreatorLastReelsView,CBV,instagram/views.py,instagram_post|instagram_post_description,2
instagram,GET,/instagram/creator-top-industry/<str:user_id>,InstagramCreatorTopIndustryView,CBV,instagram/views.py,brand_logo|instagram_ppl_brand,2
instagram,GET,/instagram/creator-sponsored-post-performance/<str:user_id>,CreatorSponsoredPostPerformanceView,CBV,instagram/views.py,instagram_post|instagram_ppl_brand,2
instagram,POST,/instagram/creator-sponsored-brand,CreatorSponsoredBrandView,CBV,instagram/views.py,instagram_ppl_brand,1
instagram,POST,/instagram/creator-sponsored-post,CreatorSponsoredPostView,CBV,instagram/views.py,instagram_post|instagram_post_description,2
instagram,GET,/instagram/post-data/<str:post_id>,PostDataView,CBV,instagram/views.py,instagram_hashtag|instagram_post|instagram_post_description|instagram_ppl_brand,4
instagram,POST,/instagram/creator-last-sponsored-post,CreatorLastSponsoredPostView,CBV,instagram/views.py,instagram_post|instagram_post_description,2
instagram,POST,/instagram/brand-last-sponsored-content,InstagramBrandLastSponsoredContentView,CBV,instagram/views.py,brand_logo|instagram_post_description|instagram_ppl_brand,3
instagram,GET,/instagram/post-evolution/<str:post_id>,InstagramPostEvolutionView,CBV,instagram/views.py,instagram_post_stat_trend,1
instagram,GET,/instagram/creator-ads-repartition/<str:user_id>,InstagramCreatorAdsRepartitionView,CBV,instagram/views.py,instagram_post,1
instagram,GET,/instagram/creator-industries-repartition/<str:user_id>,InstagramCreatorIndustriesRepartitionView,CBV,instagram/views.py,instagram_ppl_brand,1
instagram,GET,/instagram/creator-stats-same-range/<str:user_id>,InstagramCreatorStatsSameRangeView,CBV,instagram/views.py,instagram_user_benchmark,1
instagram,DELETE|GET|POST|PUT,/instagram/creator-listup-filters,InstagramCreatorListupFiltersView,CBV,instagram/views.py,ingwanggi_creator_listup_filters|ugwanggi_partner_team_link|users_ugwanggi,3
instagram,POST,/instagram/automation/setup-profile,InstagramAutomationSetupProfileView,CBV,instagram/views.py,,0
instagram,POST,/instagram/automation/post,InstagramAutomationPostView,CBV,instagram/views.py,,0
instagram,GET,/instagram/account/list,InstagramAccountListView,CBV,instagram/views.py,instagram_accounts,1
instagram,DELETE|POST,/instagram/save-creator,SavedInstagramCreatorView,CBV,instagram/views.py,saved_youtuber_brand_folders|ugwanggi_ig_creator_saved|users_ugwanggi,3
instagram,POST,/instagram/save-creator-list,SavedInstagramCreatorListView,CBV,instagram/views.py,instagram_user|instagram_user_analysis_categories|instagram_user_analysis_topic|instagram_user_stat|saved_youtuber_brand_folders|ugwanggi_ig_creator_saved|users_ugwanggi,7
instagram,GET,/instagram/creator-ranking-admin-presets,InstagramCreatorRankingAdminPresetsView,CBV,instagram/views.py,instagram_creator_ranking_presets_admin_v2|instagram_creator_ranking_ticket_usages|users_ugwanggi,3
instagram,POST,/instagram/creator-ranking-preset-detail,InstagramCreatorRankingPresetDetailView,CBV,instagram/views.py,instagram_creator_ranking_preset_keywords|instagram_creator_ranking_presets|instagram_creator_ranking_presets_admin_v2|users_ugwanggi,4
instagram,POST,/instagram/creator-ranking-user-presets,InstagramCreatorRankingUserPresetsView,CBV,instagram/views.py,instagram_creator_ranking_preset_keywords|instagram_creator_ranking_presets|users_ugwanggi,3
instagram,POST,/instagram/creator-ranking-user-presets-create,InstagramCreatorRankingUserPresetsCreateView,CBV,instagram/views_create_preset.py,instagram_creator_ranking_llm_usage_log|instagram_creator_ranking_preset_keywords|instagram_creator_ranking_presets|instagram_creator_ranking_ticket_usages|users_ugwanggi,5
instagram,POST,/instagram/creator-ranking-user-presets-delete/<int:preset_id>,InstagramCreatorRankingUserPresetsDeleteView,CBV,instagram/views_create_preset.py,instagram_creator_ranking_preset_keywords|instagram_creator_ranking_presets|users_ugwanggi,3
instagram,POST,/instagram/creator-ranking-count,InstagramCreatorRankingCountView,CBV,instagram/views.py,,0
instagram,POST,/instagram/creator-ranking/request-access,InstagramCreatorRankingRequestAccessView,CBV,instagram/views_ranking_access.py,instagram_creator_ranking_presets|instagram_creator_ranking_presets_admin_v2|users_ugwanggi,3
instagram,POST,/instagram/creator-ranking,InstagramCreatorRankingV2View,CBV,instagram/views_ranking_v2.py,instagram_creator_ranking_preset_keywords|instagram_creator_ranking_presets|instagram_creator_ranking_presets_admin_v2|instagram_creator_ranking_ticket_usages|instagram_post|users_ugwanggi,6
instagram,POST,/instagram/similar-creators,InstagramSimilarCreatorsV2View,CBV,instagram/views.py,users_ugwanggi,1
instagram,POST,/instagram/ask-similar-creators-access,AskSimilarCreatorAccessView,CBV,instagram/views.py,ingwanggi_similar_creator_access|ugwanggi_linked_user|ugwanggi_partners|users_ugwanggi,4
instagram,GET,/instagram/can-access-similar-creator/<str:user_id>,CanAccessSimilarCreatorView,CBV,instagram/views.py,users_ugwanggi,1
instagram_admin,POST,/instagram-admin/extracted-brands-not-in-db,ExtractedBrandsNotInDBView,CBV,instagram_admin/views.py,brand_logo|instagram_brand_exclusion_keyword|instagram_brand_matching_track|instagram_post|instagram_post_analysis_llm_log|instagram_ppl_brand,6
instagram_admin,POST,/instagram-admin/exclusion-keyword,AddExclusionKeywordView,CBV,instagram_admin/views.py,instagram_brand_exclusion_keyword,1
instagram_admin,GET,/instagram-admin/exclusion-keywords,ListExclusionKeywordsView,CBV,instagram_admin/views.py,instagram_brand_exclusion_keyword,1
instagram_admin,DELETE,/instagram-admin/exclusion-keyword/<int:keyword_id>,DeleteExclusionKeywordView,CBV,instagram_admin/views.py,instagram_brand_exclusion_keyword,1
instagram_admin,POST,/instagram-admin/brand-posts,BrandPostsView,CBV,instagram_admin/views.py,instagram_brand_matching_track|instagram_hashtag|instagram_post|instagram_post_analysis_llm_log|instagram_post_description|instagram_post_stat_trend|instagram_ppl_brand,7
instagram_admin,POST,/instagram-admin/add-brand-to-posts,AddBrandToPostsView,CBV,instagram_admin/views.py,brand_logo|instagram_brand_matching_track|instagram_post_analysis_llm_log|instagram_ppl_brand,4
instagram_admin,POST,/instagram-admin/add-brand-to-posts-by-ids,AddBrandToPostsByIdsView,CBV,instagram_admin/views.py,brand_logo,1
instagram_admin,GET,/instagram-admin/extracted-user-list,ExtractedUserListView,CBV,instagram_admin/views.py,instagram_user,1
instagram_admin,PUT,/instagram-admin/update-extracted-user-check,UpdateExtractedUserCheckView,CBV,instagram_admin/views.py,instagram_user,1
instagram_admin,GET,/instagram-admin/check-user-count,CheckUserCountView,CBV,instagram_admin/views.py,instagram_user,1
instagram_admin,GET,/instagram-admin/check-user/<str:user_id>,CheckUserView,CBV,instagram_admin/views.py,instagram_user|temp_instagram_crawl_channel,2
instagram_admin,POST,/instagram-admin/add-user-to-crawl-queue,AddUserToCrawlQueueView,CBV,instagram_admin/views.py,instagram_user|temp_instagram_crawl_channel,2
instagram_admin,POST,/instagram-admin/remove-user-from-crawl-queue,RemoveUserFromCrawlQueueView,CBV,instagram_admin/views.py,temp_instagram_crawl_channel,1
keywords,GET,/keywords/naver-keyword,NaverKeywordView,CBV,keywords/views.py,,0
kpi,GET,/kpi/customers,CustomerView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/mrr,MRRView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/arr,ARRView,CBV,kpi/views.py,ugwanggi_mrr|ugwanggi_subscription|users_ugwanggi,3
kpi,GET,/kpi/mau,MAUViews,CBV,kpi/views.py,,0
kpi,GET,/kpi/active-customers,ActiveCustomersView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/new-customers,NewCustomersView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/churned-customers,ChurnedCustomersView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/churned-customer-rate,ChurnedCustomerRateView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/revenue-retention,RevenueRetentionView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/customer-lifetime-value,CustomerLifetimeValueView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/monthly-revenue,MonthlyRevenueView,CBV,kpi/views.py,ugwanggi_payment_history|ugwanggi_subscription,2
kpi,GET,/kpi/yearly-revenue,YearlyRevenueView,CBV,kpi/views.py,ugwanggi_payment_history|ugwanggi_subscription,2
kpi,GET,/kpi/signup,SignupView,CBV,kpi/views.py,users_ugwanggi,1
kpi,GET,/kpi/average-life-subscription,AverageLifeSubscriptionView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
kpi,GET,/kpi/net-growth,NetGrowthView,CBV,kpi/views.py,ugwanggi_subscription|users_ugwanggi,2
monitoring,DELETE|GET|POST|PUT,/monitoring/campaign,MonitoringCampaignView,CBV,monitoring/views.py,brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi|youtuber_info,5
monitoring,GET,/monitoring/first-crawl/<int:campaign_id>,FirstCrawlingView,CBV,monitoring/views.py,,0
monitoring,DELETE|POST,/monitoring/entity,MonitoringEntityView,CBV,monitoring/views.py,brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi|youtuber_info,5
monitoring,POST,/monitoring/dashboard,MonitoringDashboardView,CBV,monitoring/views.py,YT_bumper_ad|YT_sub_view_trend|YT_video_lists|brand|brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi|youtuber_info,9
monitoring,POST,/monitoring/campaign-videos,MonitoringVideosView,CBV,monitoring/views.py,YT_video_lists_detail|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|ugwanggi_monitoring_result|users_ugwanggi|youtuber_info,6
monitoring,POST,/monitoring/campaign-channels,MonitoringChannelsView,CBV,monitoring/views.py,ugwanggi_monitoring_campaign|ugwanggi_monitoring_result|users_ugwanggi|youtuber_info,4
monitoring,POST,/monitoring/detect-update,DetectUpdateView,CBV,monitoring/views.py,ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|ugwanggi_monitoring_result|youtuber_info,4
monitoring,POST,/monitoring/competitor-videos,MonitoringCompetitorVideosView,CBV,monitoring/views.py,YT_bumper_ad|brand|brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi|youtuber_info,7
monitoring,POST,/monitoring/competitor-ranking,MonitoringCompetitorRankingView,CBV,monitoring/views.py,YT_bumper_ad|YT_bumper_cpm_by_industry|brand|brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi,7
monitoring,GET,/monitoring/video-views-evolution/<str:video_id>,MonitoringVideoViewsEvolutionViews,CBV,monitoring/views.py,YT_brand_video_trend|YT_bumper_ad|YT_bumper_video_trend|brand,4
monitoring,POST,/monitoring/competitor-sponsored-bumper-comparison,MonitoringCompetitorSponsoredBumperComparisonView,CBV,monitoring/views.py,YT_bumper_ad|YT_bumper_cpm_by_industry|brand|brand_logo|ugwanggi_monitoring_campaign|ugwanggi_monitoring_entity|users_ugwanggi,7
oliveyoung,GET,/oliveyoung/categories,OliveYoungProductCategoriesView,CBV,oliveyoung/views.py,oliveyoung_product_info|oliveyoung_trend_m,2
oliveyoung,POST,/oliveyoung/rank,OliveYoungProductRankView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_product_video|oliveyoung_trend_m|youtuber_info,5
oliveyoung,POST,/oliveyoung/rank-on-views,OliveYoungProductRankOnViewsView,CBV,oliveyoung/views.py,oliveyoung_brand|oliveyoung_product_views2|oliveyoung_trend_m,3
oliveyoung,POST,/oliveyoung/product-evolution,OliveYoungProductEvolutionView,CBV,oliveyoung/views.py,,0
oliveyoung,GET,/oliveyoung/product-info/<str:product_id>,OliveYoungProductInfoView,CBV,oliveyoung/views.py,oliveyoung_product_info|oliveyoung_trend_m,2
oliveyoung,GET,/oliveyoung/product-top-evolution/(?P<category>.+),OliveYoungTopEvolutionView,CBV,oliveyoung/views.py,oliveyoung_trend_m|oliveyoung_trend_m_rank,2
oliveyoung,GET,/oliveyoung/top-recent-not-ppl-videos/(?P<category>.+),OliveYoungTopRecentNotPPLVideoView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_trend_m|oliveyoung_video_data|oliveyoung_video_lists,4
oliveyoung,GET,/oliveyoung/top-recent-ppl-videos/(?P<category>.+),OliveYoungTopRecentPPLVideoView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_trend_m|oliveyoung_video_data|oliveyoung_video_lists,4
oliveyoung,POST,/oliveyoung/product-channel,OliveYoungProductChannelView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post|instagram_user_stat|oliveyoung_product_video|oliveyoung_video_data,4
oliveyoung,POST,/oliveyoung/product-videos,OliveYoungProductVideosView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_data,2
oliveyoung,POST,/oliveyoung/product-date-range-video-count,OliveYoungProductDateRangeVideoCountView,CBV,oliveyoung/views.py,oliveyoung_product_video,1
oliveyoung,GET,/oliveyoung/product-video-stat/<str:product_id>,OliveYoungProductVideoStatView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post|instagram_post|oliveyoung_product_video|oliveyoung_video_data,4
oliveyoung,POST,/oliveyoung/search-product,OliveYoungSearchProductView,CBV,oliveyoung/views.py,oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video|oliveyoung_realtime_views|oliveyoung_trend_m|youtuber_info,6
oliveyoung,POST,/oliveyoung/search-video,OliveYoungSearchVideoView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_lists,2
oliveyoung,GET,/oliveyoung/video-report/<str:video_id>,OliveYoungVideoReportView,CBV,oliveyoung/views.py,oliveyoung_brand|oliveyoung_product_video|oliveyoung_trend_m|oliveyoung_video_lists,4
oliveyoung,POST,/oliveyoung/search-product-video,OliveYoungProductVideoSearchView,CBV,oliveyoung/views.py,brand_logo|oliveyoung_product_info|oliveyoung_product_video|oliveyoung_trend_m_rank,4
oliveyoung,POST,/oliveyoung/product-simple-search,OliveYoungProductSimpleSearchView,CBV,oliveyoung/views.py,oliveyoung_product_info,1
oliveyoung,GET,/oliveyoung/brand-stat/<str:brand_name>,OliveYoungBrandStatView,CBV,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_brand_top_product_count|oliveyoung_product_info|oliveyoung_product_video,6
oliveyoung,POST,/oliveyoung/brand-recent-product,OliveYoungBrandRecentProductView,CBV,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video,5
oliveyoung,POST,/oliveyoung/product-video-graph,OliveYoungProductVideoGraphView,CBV,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video|oliveyoung_trend_m,6
oliveyoung,GET,/oliveyoung/brand-product-categories/<str:product_id>,OliveYoungBrandProductCategoriesView,CBV,oliveyoung/views.py,oliveyoung_product_info,1
oliveyoung,POST,/oliveyoung/brand-report-channel,OliveYoungBrandReportChannelView,CBV,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|instagram_user_stat|oliveyoung_brand|oliveyoung_product_video|youtuber_info,6
oliveyoung,POST,/oliveyoung/brand-report-video,OliveYoungBrandReportVideoView,CBV,oliveyoung/views.py,brand_logo|oliveyoung_brand|oliveyoung_product_video,3
oliveyoung,GET,/oliveyoung/product-recent-video-data/<str:product_id>,OliveYoungProductRecentVideoDataView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_data|youtuber_info,3
oliveyoung,POST,/oliveyoung/creator-report,OliveYoungCreatorReportView,CBV,oliveyoung/views.py,YT_video_format|oliveyoung_product_video,2
oliveyoung,POST,/oliveyoung/creator-collaboration-stats,OliveYoungCreatorCollaborationStatsView,CBV,oliveyoung/views.py,oliveyoung_product_video,1
oliveyoung,POST,/oliveyoung/creator-category-performance,OliveYoungCreatorCategoryPerformanceView,CBV,oliveyoung/views.py,YT_video_format|oliveyoung_product_video,2
oliveyoung,POST,/oliveyoung/sponsored-products,OliveyoungSponsoredProductView,CBV,oliveyoung/views.py,oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video,3
oliveyoung,POST,/oliveyoung/sponsored-videos,OliveyoungSponsoredVideoView,CBV,oliveyoung/views.py,brand|oliveyoung_product_video|oliveyoung_video_lists,3
oliveyoung,POST,/oliveyoung/video-list,OliveYoungVideoListView,CBV,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_lists,2
oliveyoung,POST,/oliveyoung/brand-report-post,OliveYoungBrandReportPostView,CBV,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|instagram_user_stat|oliveyoung_brand,4
oliveyoung,POST,/oliveyoung/product-posts,OliveYoungProductPostsView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post,1
oliveyoung,GET,/oliveyoung/product-recent-content-data/<str:product_id>,OliveYoungProductRecentContentDataView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post|oliveyoung_product_video|oliveyoung_video_data,3
oliveyoung,GET,/oliveyoung/post-report/<str:post_id>,OliveYoungPostReportView,CBV,oliveyoung/views.py,instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_trend_m,3
oliveyoung,POST,/oliveyoung/test-fill-data,TestFillDataView,CBV,oliveyoung/views.py,oliveyoung_product_agg_rank_daily|oliveyoung_product_score|oliveyoung_youtube_product_agg_daily,3
oliveyoung,POST,/oliveyoung/test-brand-score,TestBrandScoreView,CBV,oliveyoung/views.py,oliveyoung_brand|oliveyoung_brand_score|oliveyoung_product_score,3
oliveyoung,POST,/oliveyoung/test-product-rank-score,TestProductRankScoreView,CBV,oliveyoung/views.py,oliveyoung_product_agg_rank_daily|oliveyoung_product_info|oliveyoung_trend_m_rank,3
oliveyoung,POST,/oliveyoung/test,TestView,CBV,oliveyoung/views.py,oliveyoung_brand_score|oliveyoung_product_agg_rank_daily|oliveyoung_product_info|oliveyoung_youtube_product_agg_daily,4
partner,GET,/partner/is-partner,IsPartnerView,CBV,partner/views.py,ugwanggi_partners|users_ugwanggi,2
partner,GET,/partner/is-ig-partner,IsIgPartnerView,CBV,partner/views.py,ugwanggi_partners|users_ugwanggi,2
partner,DELETE|POST,/partner/member,PartnerMemberView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_subscription|users_ugwanggi,4
partner,POST,/partner/member-list,PartnerMemberListView,CBV,partner/views.py,users_ugwanggi,1
partner,DELETE|POST,/partner/member/<str:partner_id>,PartnerMemberView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_subscription|users_ugwanggi,4
partner,DELETE|POST|PUT,/partner/team,TeamView,CBV,partner/views.py,ugwanggi_linked_user|ugwanggi_partner_team|users_ugwanggi,3
partner,GET,/partner/team-list,TeamListView,CBV,partner/views.py,ugwanggi_partner_team|users_ugwanggi,2
partner,DELETE|POST,/partner/team-member/<int:partner_team_id>,TeamMemberView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,DELETE|POST,/partner/team-member,TeamMemberView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,PUT,/partner/assign-to-team,AssignToTeamView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,GET,/partner/non-assigned-member,NonAssignedMemberView,CBV,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,3
partner,DELETE|GET|POST|PUT,/partner/creator-bookmark-folder,PartnerCreatorBookmarkFolderView,CBV,partner/views.py,ugwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,4
partner,DELETE|POST|PUT,/partner/creator-bookmark,PartnerCreatorBookmarkView,CBV,partner/views.py,ugwanggi_partner_creator_bookmark|ugwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team_link|users_ugwanggi|youtuber_info,5
